x,y,r
932, 2132, 0.39904344223381105
117, 2132, 0.39904344223381105
2048, 2137, 1.5961737689352442
940, 2131, 0.39904344223381105
779, 2133, 2.360772841177929
1346, 2129, 0.39904344223381105
450, 2131, 2.326803115618832
723, 2148, 16.44330154212029
2024, 2126, 0.39904344223381105
1471, 2125, 0.6911635163761372
1343, 2125, 1.3234773729414107
1305, 2125, 1.3234773729414107
623, 2125, 0.39904344223381105
979, 2127, 7.3363244237803045
752, 2125, 3.722029444364106
615, 2121, 0.7980868844676221
1600, 2119, 0.39904344223381105
1050, 2116, 0.39904344223381105
938, 2120, 3.217191084057268
2007, 2116, 0.5643326479831003
762, 2116, 1.692997943949301
80, 2112, 0.7980868844676221
1346, 2111, 0.6911635163761372
976, 2111, 3.290596523080125
939, 2111, 3.1420712062218055
1356, 2107, 0.5643326479831003
1667, 2109, 0.6911635163761372
762, 2107, 2.6167028409740727
95, 2117, 5.558032002896613
337, 2107, 3.167309131385499
1826, 2291, 131.5179627362475
1662, 2107, 3.5913909801042996
112, 2104, 0.6911635163761372
119, 2103, 2.6768647884309362
329, 2098, 3.3623998102659405
1433, 2095, 1.1286652959662007
81, 2096, 0.6911635163761372
1674, 2093, 0.5643326479831003
966, 2090, 0.5643326479831003
810, 2091, 1.739390038779793
1222, 2089, 1.1971303267014333
1209, 2089, 0.6911635163761372
48, 2090, 3.338636969675892
1658, 2086, 0.5643326479831003
1227, 2087, 0.9774528186766119
863, 2086, 0.6911635163761372
1217, 2086, 1.0557697104618329
1207, 2083, 0.39904344223381105
1067, 2084, 0.892288262810312
905, 2086, 3.5242562570853293
1234, 2088, 4.919737966198094
1168, 2084, 0.39904344223381105
1163, 2084, 1.0557697104618329
1030, 2083, 0.39904344223381105
1024, 2083, 0.5643326479831003
795, 2086, 2.7933040956366773
787, 2086, 3.012711921345801
1102, 2083, 2.034730298721438
1089, 2081, 0.39904344223381105
1007, 2081, 0.5643326479831003
804, 2081, 0.5643326479831003
600, 2081, 0.892288262810312
1115, 2084, 1.9952172111690554
1066, 2081, 0.892288262810312
1002, 2082, 0.7980868844676221
1349, 2086, 3.409428664990082
1036, 2082, 0.7980868844676221
1141, 2077, 0.39904344223381105
1099, 2078, 0.5643326479831003
818, 2078, 0.39904344223381105
658, 2078, 0.5643326479831003
1132, 2076, 0.39904344223381105
1125, 2077, 0.39904344223381105
1114, 2077, 1.2618861628126719
1104, 2078, 0.892288262810312
1091, 2077, 0.9774528186766119
1069, 2077, 0.6911635163761372
994, 2076, 0.39904344223381105
606, 2078, 1.1286652959662007
1348, 2076, 0.6911635163761372
1340, 2077, 0.39904344223381105
1063, 2077, 0.39904344223381105
998, 2076, 0.39904344223381105
735, 2077, 1.3823270327522743
1702, 2076, 0.39904344223381105
1207, 2075, 1.3823270327522743
775, 2076, 0.7980868844676221
714, 2075, 1.1971303267014333
709, 2077, 2.849740182592135
663, 2076, 1.4930838432778397
1252, 2078, 1.4930838432778397
1198, 2075, 1.3234773729414107
1173, 2076, 0.39904344223381105
923, 2074, 1.784576525620624
916, 2074, 1.0557697104618329
908, 2074, 2.14891470163533
763, 2076, 1.4930838432778397
729, 2076, 1.5454886061848316
724, 2076, 1.0557697104618329
720, 2076, 1.4930838432778397
687, 2076, 4.687699040360167
1842, 2082, 1.692997943949301
1233, 2074, 2.2923300526023067
1004, 2073, 0.5643326479831003
999, 2073, 1.0557697104618329
134, 2120, 17.818976501664707
1682, 2078, 3.764568304904693
1681, 2070, 0.39904344223381105
1193, 2072, 0.7980868844676221
857, 2071, 0.5643326479831003
760, 2071, 0.39904344223381105
81, 2074, 2.8775431842233163
1350, 2070, 0.5643326479831003
992, 2069, 0.39904344223381105
655, 2070, 0.5643326479831003
599, 2071, 1.5961737689352442
1678, 2069, 0.6911635163761372
1813, 2069, 1.1286652959662007
1174, 2069, 4.549795263819588
1146, 2069, 3.338636969675892
1097, 2069, 7.037207755468825
1057, 2069, 0.39904344223381105
1674, 2066, 0.39904344223381105
1352, 2067, 1.1286652959662007
781, 2066, 2.735704010510095
762, 2066, 1.8716796503076578
745, 2066, 1.692997943949301
726, 2066, 2.1115394209236658
1234, 2067, 0.892288262810312
997, 2067, 0.892288262810312
674, 2065, 4.687699040360167
1230, 2066, 0.7980868844676221
911, 2065, 0.892288262810312
558, 2065, 0.39904344223381105
72, 2065, 0.39904344223381105
1687, 2064, 0.5643326479831003
1352, 2064, 1.1971303267014333
554, 2062, 0.39904344223381105
384, 2063, 0.39904344223381105
65, 2077, 6.409586768877593
1820, 2064, 2.492025498024157
1381, 2065, 2.427286498381048
796, 2065, 0.39904344223381105
1860, 2067, 2.034730298721438
601, 2064, 3.764568304904693
1352, 2060, 1.3823270327522743
1217, 2067, 9.815170890913432
486, 2061, 0.5643326479831003
183, 2059, 0.39904344223381105
32, 2059, 0.39904344223381105
1708, 2059, 0.39904344223381105
1402, 2059, 0.5643326479831003
1399, 2067, 2.3942606534028665
1245, 2066, 3.950328535881702
1025, 2068, 7.686119509936019
997, 2059, 0.892288262810312
968, 2059, 0.7980868844676221
966, 2069, 2.492025498024157
491, 2062, 1.3823270327522743
272, 2066, 6.1819544247393265
1382, 2058, 1.4387715921116582
1355, 2057, 1.4387715921116582
855, 2057, 0.7980868844676221
832, 2058, 2.2923300526023067
865, 2136, 64.94730838335056
77, 2057, 0.6911635163761372
861, 2056, 0.6911635163761372
590, 2063, 2.18565094735968
621, 2063, 8.417830635708048
559, 2055, 0.7980868844676221
494, 2060, 1.4387715921116582
1840, 2055, 1.0557697104618329
1715, 2057, 0.9774528186766119
924, 2054, 0.5643326479831003
921, 2056, 1.2618861628126719
542, 2057, 1.1286652959662007
1355, 2054, 1.1971303267014333
496, 2057, 1.5961737689352442
51, 2055, 0.39904344223381105
27, 2053, 0.39904344223381105
1687, 2056, 0.39904344223381105
588, 2053, 0.7980868844676221
498, 2055, 1.4387715921116582
262, 2053, 2.1115394209236658
1721, 2053, 1.3234773729414107
1693, 2050, 0.39904344223381105
1355, 2051, 1.1286652959662007
1336, 2053, 4.279264178667639
214, 2052, 4.204183539721927
501, 2054, 1.4387715921116582
1248, 2054, 2.735704010510095
786, 2048, 0.892288262810312
559, 2048, 0.7980868844676221
504, 2053, 1.6452982615400624
1355, 2047, 1.1971303267014333
629, 2048, 0.5643326479831003
518, 2048, 2.14891470163533
468, 2048, 1.9549056373532239
152, 2053, 4.334721319438823
1655, 2081, 9.535384988503658
785, 2045, 0.5643326479831003
643, 2046, 1.1286652959662007
634, 2046, 0.6911635163761372
398, 2048, 2.959385372579835
115, 2043, 0.39904344223381105
1296, 2044, 2.959385372579835
581, 2044, 3.3623998102659405
925, 2046, 5.047544651250687
916, 2047, 3.9098112747064477
911, 2052, 7.1271437718029125
587, 2048, 0.5643326479831003
257, 2043, 0.7980868844676221
301, 2221, 139.731316333638
1407, 2039, 0.5643326479831003
507, 2041, 3.84823559536734
248, 2038, 0.39904344223381105
897, 2036, 0.39904344223381105
1724, 2044, 1.1286652959662007
1153, 2037, 1.0557697104618329
1139, 2036, 0.5643326479831003
1110, 2037, 0.892288262810312
920, 2036, 0.7980868844676221
204, 2036, 0.5643326479831003
1359, 2040, 3.546775695528955
1066, 2036, 1.3823270327522743
738, 2034, 0.9774528186766119
207, 2034, 0.892288262810312
191, 2036, 4.127737462643373
768, 2034, 0.892288262810312
753, 2034, 1.0557697104618329
724, 2034, 1.2618861628126719
708, 2033, 1.3823270327522743
694, 2034, 1.1971303267014333
679, 2033, 1.3234773729414107
665, 2033, 0.9774528186766119
1647, 2035, 1.1286652959662007
1404, 2031, 0.39904344223381105
897, 2031, 0.5643326479831003
1702, 2030, 0.39904344223381105
1643, 2032, 1.784576525620624
1406, 2029, 0.6911635163761372
1638, 2030, 1.692997943949301
1633, 2028, 1.739390038779793
1556, 2027, 0.5643326479831003
535, 2027, 1.692997943949301
1298, 2031, 8.1291329517834
581, 2032, 4.636465818554495
1714, 2023, 0.39904344223381105
1628, 2026, 1.0557697104618329
919, 2025, 0.7980868844676221
912, 2023, 0.39904344223381105
1397, 2026, 1.2618861628126719
353, 2022, 0.39904344223381105
1420, 2031, 4.069460597442876
1401, 2026, 1.8716796503076578
1022, 2023, 2.18565094735968
1264, 2026, 5.32390355327611
460, 2023, 3.012711921345801
304, 2022, 0.7980868844676221
1235, 2021, 1.692997943949301
406, 2021, 0.5643326479831003
1565, 2018, 0.39904344223381105
768, 2020, 1.3823270327522743
753, 2019, 1.2618861628126719
412, 2020, 1.3234773729414107
310, 2023, 3.478780077559586
48, 2019, 0.7980868844676221
1559, 2018, 0.5643326479831003
1443, 2019, 1.692997943949301
1213, 2018, 0.7980868844676221
724, 2019, 0.892288262810312
709, 2019, 1.739390038779793
694, 2019, 1.6452982615400624
680, 2019, 1.1971303267014333
665, 2018, 1.3234773729414107
1723, 2020, 0.9774528186766119
1425, 2017, 0.6911635163761372
1042, 2028, 5.0
792, 2027, 3.0390243154356167
412, 2017, 0.892288262810312
97, 2019, 2.9861676865556794
765, 2014, 0.39904344223381105
312, 2014, 0.39904344223381105
641, 2025, 5.187564749039544
1023, 2015, 2.221779856890434
407, 2016, 1.3234773729414107
91, 2013, 0.7980868844676221
1243, 2020, 1.4930838432778397
1566, 2031, 3.7005766464057417
958, 2013, 0.6911635163761372
405, 2013, 1.1971303267014333
1716, 2012, 1.3823270327522743
1427, 2013, 0.7980868844676221
952, 2010, 0.39904344223381105
401, 2012, 0.892288262810312
1140, 2010, 1.5454886061848316
1110, 2010, 1.3823270327522743
1066, 2010, 1.2618861628126719
1031, 2012, 3.4327014857755778
959, 2008, 0.5643326479831003
407, 2007, 0.39904344223381105
400, 2009, 0.5643326479831003
97, 2009, 0.7980868844676221
580, 2011, 3.0390243154356167
1422, 2011, 1.3234773729414107
404, 2005, 0.39904344223381105
1588, 2008, 0.39904344223381105
937, 2007, 0.6911635163761372
925, 2005, 0.39904344223381105
920, 2005, 0.39904344223381105
916, 2006, 0.7980868844676221
438, 2006, 1.692997943949301
1675, 2008, 0.6911635163761372
1249, 2017, 7.3363244237803045
1165, 2006, 3.012711921345801
1006, 2010, 4.29782940327066
915, 2017, 4.935894784620187
401, 2004, 0.892288262810312
243, 2008, 1.0557697104618329
1660, 2001, 0.5643326479831003
1031, 2002, 2.326803115618832
1023, 2002, 2.18565094735968
399, 2001, 1.3234773729414107
1443, 2002, 2.9861676865556794
1420, 2001, 1.6452982615400624
354, 2002, 2.9323584560298355
1592, 1999, 0.39904344223381105
1429, 2002, 0.9774528186766119
1090, 1996, 0.7980868844676221
878, 1999, 1.2618861628126719
1585, 1995, 0.39904344223381105
1249, 1998, 3.3147037796003453
1040, 2002, 4.241889976560968
257, 1996, 0.5643326479831003
1671, 1997, 0.9774528186766119
880, 1993, 0.6911635163761372
1646, 1993, 0.5643326479831003
1132, 1991, 0.39904344223381105
1123, 1992, 0.39904344223381105
379, 1994, 3.2418442498256126
1430, 1993, 0.7980868844676221
271, 1990, 0.39904344223381105
885, 1989, 0.6911635163761372
77, 1993, 0.5643326479831003
584, 1993, 4.653606231237664
21, 2019, 8.000796138729145
1157, 1990, 2.959385372579835
82, 1990, 0.6911635163761372
1107, 1984, 0.39904344223381105
275, 1983, 0.39904344223381105
1111, 1984, 0.39904344223381105
703, 1985, 3.0909772123696633
1155, 1983, 1.4930838432778397
1125, 1983, 1.6452982615400624
1081, 1983, 1.4930838432778397
1067, 1983, 0.892288262810312
768, 1981, 1.0557697104618329
753, 1981, 0.892288262810312
709, 1981, 0.5643326479831003
253, 1983, 0.9774528186766119
724, 1980, 1.3823270327522743
694, 1980, 1.1286652959662007
680, 1980, 1.3234773729414107
665, 1980, 1.3234773729414107
661, 1979, 0.6911635163761372
8, 1980, 0.5643326479831003
1434, 1981, 0.892288262810312
1429, 1978, 0.7980868844676221
741, 1999, 11.30075246916889
1601, 1976, 0.6911635163761372
285, 1974, 0.7980868844676221
14, 1973, 0.5643326479831003
1021, 1976, 4.204183539721927
786, 1973, 2.221779856890434
288, 1972, 0.9774528186766119
62, 1975, 0.9774528186766119
992, 1994, 4.069460597442876
324, 1984, 1.692997943949301
841, 1970, 1.0557697104618329
291, 1971, 1.0557697104618329
588, 1970, 3.1166289153792985
1404, 1968, 1.9952172111690554
737, 1968, 3.1923475378704884
294, 1969, 0.9774528186766119
297, 1968, 0.892288262810312
1029, 1963, 0.5643326479831003
616, 1961, 0.39904344223381105
299, 1965, 0.9774528186766119
1406, 1962, 1.1971303267014333
577, 1964, 3.290596523080125
301, 1963, 1.3823270327522743
1140, 1960, 1.4387715921116582
1125, 1959, 1.1286652959662007
1111, 1960, 1.5961737689352442
1096, 1959, 1.3823270327522743
1066, 1959, 1.4930838432778397
393, 1961, 4.584660105204613
792, 1966, 3.569153051241248
309, 1958, 1.0557697104618329
665, 1956, 3.0651108395290905
641, 1965, 5.398159629775228
1039, 1973, 9.064524537753837
311, 1956, 1.1971303267014333
314, 1953, 1.3823270327522743
657, 1952, 3.1923475378704884
316, 1951, 1.2618861628126719
318, 1948, 0.892288262810312
1006, 1947, 2.360772841177929
220, 1947, 2.492025498024157
321, 1947, 0.7980868844676221
739, 1943, 0.7980868844676221
753, 1943, 1.3234773729414107
724, 1943, 1.1286652959662007
768, 1942, 1.5454886061848316
709, 1942, 1.692997943949301
695, 1941, 1.2618861628126719
680, 1941, 1.3823270327522743
590, 1939, 2.034730298721438
321, 1940, 3.546775695528955
1082, 1933, 0.6911635163761372
1155, 1932, 1.4930838432778397
1126, 1932, 1.3234773729414107
1096, 1932, 1.3823270327522743
1111, 1932, 1.4387715921116582
1067, 1932, 1.5454886061848316
1006, 1930, 2.360772841177929
321, 1931, 3.3147037796003453
1481, 1927, 2.5551247367559506
1447, 1926, 1.9952172111690554
1522, 1923, 0.39904344223381105
1045, 1936, 9.871789569240374
1001, 1922, 2.3942606534028665
312, 1922, 3.569153051241248
766, 1920, 2.5237723256253437
1452, 1918, 3.889394366097612
350, 1914, 0.39904344223381105
1112, 1913, 0.5643326479831003
734, 1913, 0.6911635163761372
1035, 1920, 4.984050996048314
997, 1914, 2.459868983099047
1127, 1914, 3.012711921345801
610, 1914, 2.9861676865556794
1524, 1909, 0.39904344223381105
1466, 1909, 0.5643326479831003
1118, 1910, 0.5643326479831003
1112, 1908, 0.39904344223381105
1182, 1909, 3.167309131385499
841, 1924, 3.2418442498256126
405, 1912, 4.29782940327066
645, 1906, 0.39904344223381105
1134, 1904, 1.2618861628126719
818, 1903, 0.5643326479831003
303, 1906, 3.0651108395290905
1470, 1901, 0.7980868844676221
1084, 1899, 0.6911635163761372
1178, 1901, 3.3623998102659405
848, 1904, 1.9137451194361292
333, 1898, 0.39904344223381105
1023, 1896, 0.39904344223381105
324, 1908, 4.1084036914256306
1085, 1895, 0.39904344223381105
295, 1897, 3.385995887898602
793, 1906, 2.905080110058907
583, 1911, 11.66135760306221
1080, 1892, 1.2618861628126719
641, 1903, 4.61926180442659
1137, 1893, 2.360772841177929
1119, 1893, 2.5860970765174254
999, 1895, 3.569153051241248
329, 1891, 0.5643326479831003
333, 1891, 0.5643326479831003
1081, 1889, 0.6911635163761372
993, 1888, 2.6167028409740727
322, 1886, 0.892288262810312
1128, 1891, 5.094645621899413
1044, 1896, 7.613263652303816
1035, 1886, 3.4327014857755778
1426, 1884, 3.2418442498256126
980, 1880, 2.5860970765174254
1056, 1876, 1.9952172111690554
995, 1878, 5.094645621899413
590, 1872, 2.14891470163533
2408, 1870, 0.5643326479831003
781, 1869, 0.5643326479831003
2290, 1867, 0.39904344223381105
2300, 1866, 0.7980868844676221
370, 1869, 3.4327014857755778
2288, 1864, 0.5643326479831003
881, 1860, 0.39904344223381105
2424, 1862, 0.6911635163761372
2313, 1861, 1.3823270327522743
847, 1858, 0.5643326479831003
2245, 1855, 0.6911635163761372
61, 1856, 0.6911635163761372
962, 1853, 0.892288262810312
396, 1855, 2.905080110058907
2291, 1855, 1.0557697104618329
2308, 1851, 0.39904344223381105
2260, 1850, 0.39904344223381105
2270, 1848, 0.39904344223381105
2242, 1851, 0.9774528186766119
999, 1858, 5.932207245414456
129, 1851, 2.9861676865556794
2323, 1852, 1.2618861628126719
2285, 1851, 1.2618861628126719
2257, 1852, 1.8716796503076578
846, 1879, 6.73662865275321
318, 1854, 6.495956606174286
2261, 1847, 0.892288262810312
909, 1846, 0.39904344223381105
646, 1846, 0.39904344223381105
2293, 1844, 0.39904344223381105
2269, 1845, 0.39904344223381105
805, 1843, 0.39904344223381105
2283, 1844, 1.3234773729414107
2084, 1845, 0.5643326479831003
1847, 1841, 0.39904344223381105
131, 1842, 1.9952172111690554
2323, 1842, 0.6911635163761372
662, 1839, 0.9774528186766119
981, 1836, 0.39904344223381105
2279, 1838, 1.1286652959662007
1800, 1835, 0.5643326479831003
793, 1845, 3.385995887898602
2331, 1835, 0.7980868844676221
1519, 1834, 2.326803115618832
2284, 1834, 1.1286652959662007
1180, 1837, 5.932207245414456
1151, 1837, 5.47140802102019
642, 1842, 4.88726409338306
580, 1848, 11.537808245428602
535, 1834, 3.012711921345801
2339, 1830, 0.5643326479831003
2329, 1830, 0.39904344223381105
2275, 1829, 0.39904344223381105
2078, 1830, 0.6911635163761372
2279, 1831, 1.4930838432778397
2341, 1827, 0.5643326479831003
2284, 1827, 0.39904344223381105
2234, 1828, 0.6911635163761372
1043, 1854, 10.862487310613918
396, 1829, 3.1420712062218055
10, 1842, 2.18565094735968
2323, 1831, 1.8286467796121775
2276, 1823, 0.39904344223381105
548, 1825, 1.8286467796121775
1165, 1837, 9.568725597180647
542, 1825, 1.5961737689352442
2332, 1821, 0.39904344223381105
1135, 1821, 0.39904344223381105
36, 1822, 0.7980868844676221
330, 1820, 1.3823270327522743
49, 1819, 1.0557697104618329
2278, 1817, 0.5643326479831003
813, 1816, 0.39904344223381105
2055, 1820, 2.427286498381048
1076, 1814, 0.39904344223381105
58, 1814, 0.5643326479831003
2058, 1813, 0.5643326479831003
2051, 1811, 0.39904344223381105
822, 1812, 0.6911635163761372
364, 1814, 2.2573305919324014
2236, 1811, 0.5643326479831003
2077, 1814, 1.9137451194361292
1510, 1813, 1.9549056373532239
815, 1811, 0.5643326479831003
2277, 1812, 1.8716796503076578
1153, 1815, 4.316314776334974
874, 1811, 0.6911635163761372
981, 1810, 0.39904344223381105
1576, 1808, 0.6911635163761372
108, 1809, 0.9774528186766119
94, 1808, 0.39904344223381105
875, 1807, 0.5643326479831003
2078, 1807, 0.5643326479831003
1450, 1819, 13.198629537040993
1165, 1813, 7.215958958743288
361, 1805, 0.5643326479831003
110, 1806, 0.9774528186766119
2321, 1805, 0.39904344223381105
2346, 1803, 0.5643326479831003
2283, 1807, 3.3147037796003453
1576, 1804, 0.5643326479831003
1408, 1803, 0.5643326479831003
585, 1804, 2.1115394209236658
550, 1805, 2.034730298721438
322, 1804, 2.2923300526023067
112, 1804, 1.1286652959662007
97, 1801, 0.39904344223381105
2342, 1801, 0.892288262810312
551, 1801, 0.39904344223381105
1571, 1799, 0.892288262810312
1510, 1800, 1.8286467796121775
557, 1800, 0.39904344223381105
113, 1800, 0.9774528186766119
1567, 1797, 0.39904344223381105
1459, 1800, 2.360772841177929
322, 1798, 0.5643326479831003
132, 1800, 3.1923475378704884
2081, 1798, 0.5643326479831003
1446, 1800, 4.353050032561912
580, 1797, 0.39904344223381105
541, 1796, 0.39904344223381105
306, 1801, 2.6469547458828213
298, 1800, 2.6469547458828213
2300, 1796, 0.5643326479831003
2271, 1798, 0.39904344223381105
881, 1797, 1.1971303267014333
114, 1797, 1.1971303267014333
100, 1796, 0.39904344223381105
1553, 1796, 0.5643326479831003
1478, 1861, 38.414020131654524
878, 1795, 0.5643326479831003
551, 1795, 0.39904344223381105
339, 1798, 2.905080110058907
2329, 1793, 0.39904344223381105
958, 1796, 0.39904344223381105
2314, 1797, 2.360772841177929
514, 1799, 3.5913909801042996
116, 1795, 1.1971303267014333
2383, 1793, 1.4930838432778397
550, 1792, 0.892288262810312
543, 1793, 0.39904344223381105
530, 1792, 0.39904344223381105
2229, 1791, 0.5643326479831003
535, 1792, 1.4930838432778397
399, 1790, 0.39904344223381105
306, 1792, 1.4930838432778397
298, 1792, 1.6452982615400624
2311, 1790, 0.5643326479831003
580, 1790, 0.5643326479831003
380, 1790, 1.0557697104618329
2345, 1789, 0.39904344223381105
2239, 1790, 1.3823270327522743
2045, 1788, 0.39904344223381105
1553, 1789, 0.9774528186766119
994, 1807, 3.409428664990082
570, 1788, 0.5643326479831003
2236, 1787, 0.6911635163761372
374, 1788, 0.892288262810312
322, 1786, 0.39904344223381105
842, 1796, 0.9774528186766119
159, 1786, 0.39904344223381105
387, 1785, 0.892288262810312
382, 1785, 0.7980868844676221
358, 1785, 2.9861676865556794
2043, 1784, 0.39904344223381105
2041, 1783, 0.39904344223381105
313, 1784, 0.5643326479831003
299, 1783, 0.39904344223381105
2054, 1783, 0.5643326479831003
646, 1784, 0.5643326479831003
2248, 1783, 1.0557697104618329
530, 1781, 0.39904344223381105
478, 1906, 103.84947460529676
149, 1783, 2.5551247367559506
142, 1780, 0.5643326479831003
2263, 1782, 1.6452982615400624
2074, 1777, 0.6911635163761372
127, 1786, 7.09355139105791
1981, 1777, 0.5643326479831003
1954, 1779, 0.6911635163761372
934, 1776, 0.6911635163761372
2342, 1775, 1.1286652959662007
1215, 1773, 0.5643326479831003
1043, 1784, 4.687699040360167
2307, 1778, 1.6452982615400624
2297, 1772, 0.39904344223381105
2215, 1772, 0.5643326479831003
1134, 1775, 4.721545682355858
793, 1783, 3.764568304904693
113, 1771, 0.39904344223381105
1420, 1771, 0.5643326479831003
125, 1771, 0.39904344223381105
2335, 1770, 0.5643326479831003
1784, 1770, 0.5643326479831003
129, 1770, 0.9774528186766119
2290, 1773, 4.127737462643373
2364, 1766, 0.5643326479831003
2017, 1766, 0.39904344223381105
959, 1765, 0.39904344223381105
2358, 1765, 1.0557697104618329
2031, 1765, 0.5643326479831003
1449, 1766, 0.39904344223381105
231, 1768, 5.4568370017524135
2326, 1764, 0.39904344223381105
1412, 1770, 2.2573305919324014
262, 1767, 3.0390243154356167
253, 1767, 3.290596523080125
245, 1767, 3.290596523080125
2342, 1764, 0.39904344223381105
1987, 1763, 0.892288262810312
1914, 1762, 2.326803115618832
1296, 1763, 2.360772841177929
1052, 1766, 2.0734905491284112
994, 1766, 1.784576525620624
642, 1781, 4.854572996762096
2361, 1760, 0.6911635163761372
2037, 1759, 0.39904344223381105
1293, 1901, 124.33453435438209
842, 1764, 1.3234773729414107
151, 1761, 1.2618861628126719
1255, 1758, 0.39904344223381105
452, 1757, 0.5643326479831003
2076, 1756, 0.39904344223381105
2069, 1755, 0.39904344223381105
1449, 1760, 1.1971303267014333
1446, 1758, 1.3234773729414107
1443, 1758, 1.3234773729414107
1440, 1757, 1.0557697104618329
1415, 1759, 1.4930838432778397
640, 1758, 0.39904344223381105
435, 1757, 1.6452982615400624
419, 1757, 1.692997943949301
369, 1755, 0.39904344223381105
261, 1758, 3.0390243154356167
228, 1757, 2.7064443028318927
2281, 1758, 0.5643326479831003
1436, 1759, 0.7980868844676221
1047, 1756, 0.9774528186766119
245, 1758, 3.569153051241248
2306, 1760, 4.425605863737359
1454, 1756, 2.492025498024157
2074, 1753, 0.39904344223381105
1570, 1752, 0.39904344223381105
1261, 1752, 0.39904344223381105
1982, 1752, 0.6911635163761372
216, 1754, 2.5860970765174254
181, 1762, 5.837502301585765
225, 1853, 78.60041652375008
2344, 1753, 1.5454886061848316
1428, 1755, 2.14891470163533
1550, 1751, 0.39904344223381105
1455, 1751, 0.6911635163761372
2482, 1749, 0.7980868844676221
2353, 1753, 1.1286652959662007
2075, 1750, 0.892288262810312
1450, 1749, 0.5643326479831003
1447, 1749, 0.5643326479831003
1444, 1749, 0.5643326479831003
1411, 1750, 0.39904344223381105
2485, 1749, 0.39904344223381105
2360, 1749, 0.39904344223381105
2337, 1747, 0.39904344223381105
1431, 1748, 0.5643326479831003
1408, 1748, 0.7980868844676221
920, 1747, 0.5643326479831003
198, 1760, 7.215958958743288
1600, 1745, 0.39904344223381105
1581, 1747, 0.6911635163761372
1964, 1746, 2.18565094735968
1978, 1745, 1.3234773729414107
1424, 1746, 1.2618861628126719
152, 1747, 0.6911635163761372
1994, 1744, 2.034730298721438
1971, 1745, 2.034730298721438
1427, 1743, 0.5643326479831003
473, 1743, 0.6911635163761372
2335, 1742, 0.6911635163761372
1986, 1745, 2.0734905491284112
389, 1741, 0.39904344223381105
2001, 1744, 2.360772841177929
2009, 1743, 2.221779856890434
460, 1740, 0.7980868844676221
2264, 1737, 1.4930838432778397
2485, 1736, 0.892288262810312
2023, 1741, 3.9098112747064477
382, 1735, 0.5643326479831003
920, 1736, 0.5643326479831003
364, 1734, 1.1286652959662007
1598, 1733, 1.3234773729414107
1, 1733, 1.1286652959662007
1446, 1737, 0.39904344223381105
376, 1730, 1.1286652959662007
2069, 1728, 0.39904344223381105
1422, 1731, 1.8286467796121775
1257, 1728, 0.39904344223381105
348, 1727, 0.39904344223381105
1416, 1735, 2.9861676865556794
339, 1727, 0.5643326479831003
164, 1739, 3.7005766464057417
0, 1727, 0.5643326479831003
1462, 1735, 2.14891470163533
178, 1725, 0.5643326479831003
860, 1724, 0.5643326479831003
1946, 1724, 0.5643326479831003
1039, 1723, 0.39904344223381105
236, 1726, 1.0557697104618329
1439, 1723, 0.39904344223381105
1405, 1721, 0.39904344223381105
1338, 1725, 1.0557697104618329
224, 1726, 5.643326479831003
683, 1721, 0.5643326479831003
80, 1721, 0.6911635163761372
1409, 1719, 0.7980868844676221
183, 1721, 1.2618861628126719
203, 1720, 1.1971303267014333
1945, 1717, 0.5643326479831003
1421, 1719, 1.2618861628126719
1337, 1717, 1.3823270327522743
866, 1716, 0.892288262810312
2495, 1718, 1.1971303267014333
1484, 1715, 0.5643326479831003
229, 1716, 3.950328535881702
67, 1714, 0.5643326479831003
1511, 1718, 10.69257734089788
1335, 1712, 0.6911635163761372
1058, 1713, 0.5643326479831003
63, 1712, 0.39904344223381105
1470, 1720, 2.7646540655045486
192, 1712, 1.1286652959662007
1684, 1709, 0.7980868844676221
1418, 1717, 3.338636969675892
1112, 1709, 0.5643326479831003
1122, 1707, 0.39904344223381105
1116, 1707, 0.39904344223381105
1059, 1707, 0.39904344223381105
1536, 1709, 2.1115394209236658
146, 1706, 0.5643326479831003
1490, 1707, 1.692997943949301
1037, 1705, 0.7980868844676221
915, 1704, 0.39904344223381105
912, 1704, 0.39904344223381105
673, 1704, 0.39904344223381105
1031, 1705, 0.5643326479831003
2491, 1709, 2.2923300526023067
2067, 1706, 0.5643326479831003
1022, 1703, 0.5643326479831003
2525, 1707, 6.130221679058181
1000, 1702, 1.1971303267014333
965, 1701, 0.39904344223381105
962, 1704, 0.892288262810312
1490, 1701, 0.892288262810312
990, 1702, 1.1286652959662007
673, 1701, 0.39904344223381105
2068, 1699, 0.39904344223381105
93, 1702, 1.1971303267014333
270, 1699, 0.39904344223381105
898, 1706, 1.3234773729414107
2496, 1698, 1.5961737689352442
1472, 1703, 1.1971303267014333
2482, 1698, 1.0557697104618329
17, 1696, 0.5643326479831003
1538, 1695, 1.3234773729414107
1138, 1694, 0.5643326479831003
904, 1699, 2.221779856890434
2498, 1693, 1.2618861628126719
1475, 1693, 0.5643326479831003
1466, 1694, 0.892288262810312
82, 1697, 0.7980868844676221
2096, 1691, 0.39904344223381105
87, 1700, 1.8286467796121775
72, 1692, 0.9774528186766119
1617, 1690, 0.5643326479831003
2034, 1699, 5.4275776112474565
2495, 1687, 0.39904344223381105
900, 1690, 0.892288262810312
1677, 1686, 0.39904344223381105
29, 1688, 1.0557697104618329
1643, 1692, 4.549795263819588
1479, 1690, 1.5454886061848316
